category_slug,product_name,product_slug,seller_slug,current_price,seller_product_url,brand_slug,brand_name,product_description,model,sku,primary_image_url,image_urls,specifications,attributes,variation_type,parent_product_slug,original_price,currency,in_stock,stock_quantity,seller_rating,review_count,shipping_cost,free_shipping,estimated_delivery_days,seller_sku,seller_product_name,category_path,category_name,category_description,seller_name,base_url,seller_country_code,is_active
cable--converter--hub,"Vention HCELG DisplayPort Male to Male, 1.5 Meter, Blue Cable #HCELG (8K)","vention-hcelg-displayport-male-to-male,-1.5-meter,-blue-cable-#hcelg-(8k)",ryans,1100.0,https://www.ryans.com/vention-hcelg-displayport-male-to-male-1.5-meter-cable,vention,Vention,Type - VideoPort Side-1 - DisplayPort MalePort Side-2 - DisplayPort MaleLength. - 1.5 MeterDisplay Resolution (Pixels) - 7680 x 4320Color - Blue,,,https://www.ryans.com/storage/products/main/vention-hcelg-displayport-male-to-male-15-11744972206.webp,,,,,,1190.0,BDT,Yes,,,10,,,,61.05.804.157,"Vention HCELG DisplayPort Male to Male, 1.5 Meter, Blue Cable #HCELG (8K)",,Cable / Converter / HUB,,Ryans,ryans.com,BD,1
cable--converter--hub,Onten OTN-UCA5310 USB-C/USB Male to Quad USB Female Black Hub #OTN-UCA5310,onten-otn-uca5310-usb-c/usb-male-to-quad-usb-female-black-hub-#otn-uca5310,ryans,1100.0,https://www.ryans.com/onten-otn-uca5310-USB-hub,onten,Onten,Type - USB HUBLength. - 0.5 MeterInterface(s) - USB-A & USB-C Male to Quad USB FemaleColor - Black,,,https://www.ryans.com/storage/products/main/onten-otn-uca5310-usb-cusb-male-to-quad-usb-11767425747.webp,,,,,,1190.0,BDT,Yes,,,0,,,,152.03.1028.26,Onten OTN-UCA5310 USB-C/USB Male to Quad USB Female Black Hub #OTN-UCA5310,,Cable / Converter / HUB,,Ryans,ryans.com,BD,1
microphone,Maono PD200XS USB/XLR Dynamic Microphone Set with Boom Arm,maono-pd200xs-usb/xlr-dynamic-microphone-set-with-boom-arm,ryans,8000.0,https://www.ryans.com/maono-pd200xs-usb-xlr-dynamic-microphone-set,maono,Maono,"Type - CardioidConnection Type - WiredPlug Type - USB, USB Type-C & 3 Pin XLRColor - Black",,,https://www.ryans.com/storage/products/main/maono-pd200xs-usbxlr-dynamic-microphone-set-with-51746011074.webp,,,,,,8680.0,BDT,Yes,,,10,,,,10.05.878.26,Maono PD200XS USB/XLR Dynamic Microphone Set with Boom Arm,,Microphone,,Ryans,ryans.com,BD,1
cable--converter--hub,DTECH DT-7252 VGA Female to Female Gray Splitter #DT-7252 (1 in 2 out),dtech-dt-7252-vga-female-to-female-gray-splitter-#dt-7252-(1-in-2-out),ryans,1100.0,https://www.ryans.com/dtech-dt-7252-vga-female-to-female-gray-splitter-dt-7252,dtech,DTECH,Type - VideoLength. - 0 MeterInterface(s) - VGA FemaleResolution - FHD (1920 x 1080)Color - Gray,,,https://www.ryans.com/storage/products/main/dtech-dt-7252-vga-female-to-female-gray-splitter-11710158360.webp,,,,,,1190.0,BDT,Yes,,,1,,,,152.02.975.257,DTECH DT-7252 VGA Female to Female Gray Splitter #DT-7252 (1 in 2 out),,Cable / Converter / HUB,,Ryans,ryans.com,BD,1
smartwatch,Oraimo Watch Pro AM OSW-811H AMOLED Black Bluetooth Calling Smart Watch,oraimo-watch-pro-am-osw-811h-amoled-black-bluetooth-calling-smart-watch,ryans,7790.0,https://www.ryans.com/oraimo-watch-pro-am-osw-811h-bluetooth-calling-smart-watch,oraimo,Oraimo,Watch Size - 47mmCellular Network - NoScreen/Display Size. - 1.85 InchWaterproof - YesHeart Rate - YesBand Color - BlackColor - Black,,,https://www.ryans.com/storage/products/main/oraimo-watch-pro-am-osw-811h-amoled-black-11741667812.webp,,,,,,8450.0,BDT,Yes,,,1,,,,139.01.870.16,Oraimo Watch Pro AM OSW-811H AMOLED Black Bluetooth Calling Smart Watch,,Smartwatch,,Ryans,ryans.com,BD,1
microphone,Maono PD300X USB/XLR Dynamic Microphone,maono-pd300x-usb/xlr-dynamic-microphone,ryans,8500.0,https://www.ryans.com/maono-pd300x-usb-xlr-dynamic-microphone,maono,Maono,"Type - CardioidConnection Type - WiredPlug Type - USB, USB Type-C & 3 Pin XLRColor - Black",,,https://www.ryans.com/storage/products/main/maono-pd300x-usbxlr-dynamic-11746011209.webp,,,,,,9220.0,BDT,Yes,,,10,,,,10.05.878.27,Maono PD300X USB/XLR Dynamic Microphone,,Microphone,,Ryans,ryans.com,BD,1
microphone,"BOYA BOYALINK C2 Upgraded 3-in-1 Black Compact Wireless Microphone (1xRX, 2xTX)","boya-boyalink-c2-upgraded-3-in-1-black-compact-wireless-microphone-(1xrx,-2xtx)",ryans,8000.0,https://www.ryans.com/boya-boyalink-c2-upgraded-3-in-1-compact-wireless-microphone,boya,BOYA,"Type - CondenserConnection Type - WirelessPlug Type - 3.5mm, USB Type-CColor - Black",,,https://www.ryans.com/storage/products/main/boya-boyalink-c2-upgraded-3-in-1-black-compact-11752993269.webp,,,,,,8630.0,BDT,Yes,,,10,,,,10.05.784.188,"BOYA BOYALINK C2 Upgraded 3-in-1 Black Compact Wireless Microphone (1xRX, 2xTX)",,Microphone,,Ryans,ryans.com,BD,1
earphone,ASUS ROG Cetra II Core Wired In-ear Gaming Moonlight White Earphone,asus-rog-cetra-ii-core-wired-in-ear-gaming-moonlight-white-earphone,ryans,7800.0,https://www.ryans.com/asus-rog-cetra-ii-core-wired-in-ear-gaming-earphone,asus,ASUS,Type - EarphoneConnection Type - WiredMicrophone - YesPlug Type - 3.5mmCable Length Range - 4.1-6 ft.Color - Moonlight White,,,https://www.ryans.com/storage/products/main/asus-rog-cetra-ii-core-wired-in-ear-gaming-11724927189.webp,,,,,,8460.0,BDT,Yes,,,8,,,,10.06.006.26,ASUS ROG Cetra II Core Wired In-ear Gaming Moonlight White Earphone,,Earphone,,Ryans,ryans.com,BD,1
microphone,Maono DM40 Pro RGB Black Gaming Wireless Microphone,maono-dm40-pro-rgb-black-gaming-wireless-microphone,ryans,8500.0,https://www.ryans.com/maono-dm40-pro-black-microphone,maono,Maono,Type - CardioidConnection Type - WirelessPlug Type - USBColor - Black,,,https://www.ryans.com/storage/products/main/maono-dm40-pro-rgb-black-gaming-wireless-11756643139.webp,,,,,,9220.0,BDT,Yes,,,1,,,,10.05.878.40,Maono DM40 Pro RGB Black Gaming Wireless Microphone,,Microphone,,Ryans,ryans.com,BD,1
earbuds,OnePlus Buds 4 ANC Zen Green TWS Bluetooth Earbuds,oneplus-buds-4-anc-zen-green-tws-bluetooth-earbuds,ryans,7950.0,https://www.ryans.com/oneplus-buds-4-zen-green-bluetooth-earbuds,oneplus,OnePlus,Type - EarbudsConnection Type - WirelessMicrophone - YesPlug Type - NoCable Length Range - Not ApplicableColor - Zen Green,,,https://www.ryans.com/storage/products/main/oneplus-buds-4-anc-zen-green-tws-bluetooth-11752060007.webp,,,,,,8630.0,BDT,Yes,,,0,,,,10.06.869.24,OnePlus Buds 4 ANC Zen Green TWS Bluetooth Earbuds,,Earbuds,,Ryans,ryans.com,BD,1
microphone,CMX CS-702 Delegate Unit Conference Systems,cmx-cs-702-delegate-unit-conference-systems,ryans,8500.0,https://www.ryans.com/cmx-cs-702-delegate-unit-conference-systems,cmx,CMX,Type - Delegate UnitConnection Type - WiredMicrophone - YesPlug Type - T-shaped plugCable Length - 4.9 ftColor - Black,,,https://www.ryans.com/storage/products/main/k2-cmx-cs-702-delegate-unit-conference-11690720634.webp,,,,,,9110.0,BDT,Yes,,,10,,,,10.05.950.105,CMX CS-702 Delegate Unit Conference Systems,,Microphone,,Ryans,ryans.com,BD,1
earphone,ASUS ROG Cetra II Core Wired In-ear Black Gaming Earphone,asus-rog-cetra-ii-core-wired-in-ear-black-gaming-earphone,ryans,7900.0,https://www.ryans.com/asus-rog-cetra-ii-core-black-gaming-earphone,all-brands,All Brands,Type - EarphoneConnection Type - WiredMicrophone - YesPlug Type - 3.5mmCable Length Range - 4.1-6 ft.Color - Black,,,https://www.ryans.com/storage/products/main/asus-rog-cetra-ii-core-wired-in-ear-black-gaming-11650260301.webp,,,,,,8570.0,BDT,Yes,,,1,,,,10.06.006.16,ASUS ROG Cetra II Core Wired In-ear Black Gaming Earphone,,Earphone,,Ryans,ryans.com,BD,1
microphone,CMX CS-701 Chairman Unit Conference Systems,cmx-cs-701-chairman-unit-conference-systems,ryans,8760.0,https://www.ryans.com/cmx-cs-701-chairman-unit-conference-systems,cmx,CMX,Type - Chairman UnitConnection Type - WiredMicrophone - YesPlug Type - T-shaped plugCable Length - 4.9 ftColor - Black,,,https://www.ryans.com/storage/products/main/k2-cmx-cs-701-chairman-unit-conference-11690720258.webp,,,,,,9450.0,BDT,Yes,,,10,,,,10.05.950.104,CMX CS-701 Chairman Unit Conference Systems,,Microphone,,Ryans,ryans.com,BD,1
microphone,FIFINE M9 Dual Wireless Lavalier Microphones System with Changing Case,fifine-m9-dual-wireless-lavalier-microphones-system-with-changing-case,ryans,8000.0,https://www.ryans.com/fifine-m9-dual-wireless-lavalier-microphones-system,fifine,FIFINE,Type - LavalierConnection Type - WirelessPlug Type - 3.5mmColor - Black,,,https://www.ryans.com/storage/products/main/fifine-m9-dual-wireless-lavalier-microphones-11771921062.webp,,,,,,8680.0,BDT,Yes,,,5,,,,10.05.1062.16,FIFINE M9 Dual Wireless Lavalier Microphones System with Changing Case,,Microphone,,Ryans,ryans.com,BD,1
earbuds,Nothing Ear (a) ANC Black TWS Bluetooth Earbuds,nothing-ear-(a)-anc-black-tws-bluetooth-earbuds,ryans,8700.0,https://www.ryans.com/nothing-ear-a-anc-black-tws-bluetooth-earbuds,nothing,Nothing,Type - EarbudsConnection Type - WirelessMicrophone - YesCable Length Range - Not ApplicableColor - Black,,,https://www.ryans.com/storage/products/main/nothing-ear-a-anc-black-tws-bluetooth-11767850805.webp,,,,,,9440.0,BDT,Yes,,,0,,,,10.06.1012.14,Nothing Ear (a) ANC Black TWS Bluetooth Earbuds,,Earbuds,,Ryans,ryans.com,BD,1
earbuds,OnePlus Buds 4 ANC Storm Gray TWS Bluetooth Earbuds,oneplus-buds-4-anc-storm-gray-tws-bluetooth-earbuds,ryans,7950.0,https://www.ryans.com/oneplus-buds-4-storm-gray-tws-bluetooth-earbuds,oneplus,OnePlus,Type - EarbudsConnection Type - WirelessMicrophone - YesPlug Type - NoCable Length Range - Not ApplicableColor - Storm Grey,,,https://www.ryans.com/storage/products/main/oneplus-buds-4-anc-storm-gray-tws-bluetooth-11752059826.webp,,,,,,8630.0,BDT,Yes,,,3,,,,10.06.869.23,OnePlus Buds 4 ANC Storm Gray TWS Bluetooth Earbuds,,Earbuds,,Ryans,ryans.com,BD,1
microphone,Yamaha DM-305 Wired Professional Sliver Microphone,yamaha-dm-305-wired-professional-sliver-microphone,ryans,7800.0,https://www.ryans.com/yamaha-dm-305-wired-professional-sliver-microphone,yamaha,Yamaha,Type - SupercardioidConnection Type - WiredPlug Type - 3 pin XLRMCable Length - UnmentionedColor - Silver,,,https://www.ryans.com/storage/products/main/yamaha-dm-305-wired-professional-sliver-11704106677.webp,,,,,,8250.0,BDT,Yes,,,10,,,,10.05.944.49,Yamaha DM-305 Wired Professional Sliver Microphone,,Microphone,,Ryans,ryans.com,BD,1
kitchen,DeLonghi Dinamica Plus Titanium Fully Automatic Coffee Machine #ECAM370.95.T,delonghi-dinamica-plus-titanium-fully-automatic-coffee-machine-#ecam370.95.t,ryans,290000.0,https://www.ryans.com/delonghi-dinamica-plus-coffee-machine,delonghi,DeLonghi,Brewing Capacity (Cups) - UnmentionedPressure (Bar) - 19Grinder Type - UnmentionedColor - Titanium,,,https://www.ryans.com/storage/products/main/delonghi-dinamica-plus-titanium-fully-automatic-11764767193.webp,,,,,,314650.0,BDT,Yes,,,0,,,,207.08.1024.21,DeLonghi Dinamica Plus Titanium Fully Automatic Coffee Machine #ECAM370.95.T,,Kitchen,,Ryans,ryans.com,BD,1
television,Beko B65MOLED-D980B Crystal 9 OLED 65 Inch 4K UHD Google TV #BOTV-B65MOLED-D980B (Official),beko-b65moled-d980b-crystal-9-oled-65-inch-4k-uhd-google-tv-#botv-b65moled-d980b-(official),ryans,309990.0,https://www.ryans.com/beko-b65moled-d980b-crystal-9-oled-65-inch-4k-uhd-google-tv,beko,Beko,Display Size (Inch) - 65Resolution - 4KDisplay Technology - OLEDOS Platform - Google TVColor - Black,,,https://www.ryans.com/storage/products/main/beko-b65moled-d980b-crystal-9-oled-65-inch-4k-uhd-11759059533.webp,,,,,,336340.0,BDT,Yes,,,0,,,,194.01.1018.01,Beko B65MOLED-D980B Crystal 9 OLED 65 Inch 4K UHD Google TV #BOTV-B65MOLED-D980B (Official),,Television,,Ryans,ryans.com,BD,1
television,Samsung 75QN85D 75 Inch 4K UHD Neo QLED HDR Smart TV (Official),samsung-75qn85d-75-inch-4k-uhd-neo-qled-hdr-smart-tv-(official),ryans,355000.0,https://www.ryans.com/samsung-75qn85d-75-inch-4k-uhd-neo-qled-hdr-smart-tv-official,samsung,Samsung,Display Size (Inch) - 75Resolution - 4KDisplay Technology - Neo QLEDOS Platform - TizenColor - Graphite & Titan Black,,,https://www.ryans.com/storage/products/main/samsung-75qn85d-75-inch-4k-uhd-neo-qled-hdr-smart-11760003773.webp,,,,,,385180.0,BDT,Yes,,,0,,,,194.01.039.28,Samsung 75QN85D 75 Inch 4K UHD Neo QLED HDR Smart TV (Official),,Television,,Ryans,ryans.com,BD,1
television,Samsung 65S95F 65 Inch 4K UHD OLED HDR Vision AI Smart TV (Official),samsung-65s95f-65-inch-4k-uhd-oled-hdr-vision-ai-smart-tv-(official),ryans,350000.0,https://www.ryans.com/samsung-65s95f-65-inch-4k-uhd-oled-hdr-vision-ai-smart-tv,samsung,Samsung,Display Size (Inch) - 65Resolution - 4KDisplay Technology - OLEDOS Platform - TizenColor - Graphite & Titan Black,,,https://www.ryans.com/storage/products/main/samsung-65s95f-65-inch-4k-uhd-oled-hdr-vision-ai-11759150987.webp,,,,,,374330.0,BDT,Yes,,,0,,,,194.01.039.12,Samsung 65S95F 65 Inch 4K UHD OLED HDR Vision AI Smart TV (Official),,Television,,Ryans,ryans.com,BD,1
air-conditioner,General AUGA-54FRTA 4.5 Ton White Cassette AC (Official),general-auga-54frta-4.5-ton-white-cassette-ac-(official),ryans,369000.0,https://www.ryans.com/general-auga-54frta-4.5-ton-cassette-ac,general,General,Inverter Type - Non-InverterCapacity (Ton) - 4.5 TonCooling Modes - Cooling OnlyRefrigerant - R410aRemote Type - WiredMounting Mode - CeilingColor - White,,,https://www.ryans.com/storage/products/main/general-auga-54frta-45-ton-white-cassette-ac-11760951428.webp,,,,,,400370.0,BDT,Yes,,,0,,,,180.03.1015.32,General AUGA-54FRTA 4.5 Ton White Cassette AC (Official),,Air Conditioner,,Ryans,ryans.com,BD,1
television,LG OLED Evo C4 65 Inch 4K OLED HDR Smart TV #OLED65C4PSA (Official),lg-oled-evo-c4-65-inch-4k-oled-hdr-smart-tv-#oled65c4psa-(official),ryans,349000.0,https://www.ryans.com/lg-oled-evo-c4-65-inch-4k-oled-hdr-smart-tv,lg,LG,Display Size (Inch) - 65Resolution - 4KDisplay Technology - OLEDOS Platform - WebOSColor - Black,,,https://www.ryans.com/storage/products/main/lg-oled-evo-c4-65-inch-4k-oled-hdr-smart-tv-11759230443.webp,,,,,,378670.0,BDT,Yes,,,0,,,,194.01.028.16,LG OLED Evo C4 65 Inch 4K OLED HDR Smart TV #OLED65C4PSA (Official),,Television,,Ryans,ryans.com,BD,1
fridge,BOSCH Series 4 KDN76XL30U 581L Silver Refrigerator (Official),bosch-series-4-kdn76xl30u-581l-silver-refrigerator-(official),ryans,304900.0,https://www.ryans.com/bosch-series-4-kdn76xl30u-581l-refrigerator-official,bosch,BOSCH,Door - DoubleTotal Capacity - 581 ltrFreezer Position - TopDefrosting Type - UnmentionedColor - Silver,,,https://www.ryans.com/storage/products/main/bosch-series-4-kdn76xl30u-581l-silver-11760162978.webp,,,,,,330820.0,BDT,Yes,,,0,,,,202.01.1019.11,BOSCH Series 4 KDN76XL30U 581L Silver Refrigerator (Official),,Fridge,,Ryans,ryans.com,BD,1
